Proposal,ID,Stakes,Wealth,Model,Proportion,Temperature,Month
0,10,200000,0,Deepseek-Reasoner,0.0,1,February
0,10,200000,0,Deepseek-Reasoner,0.0,1,February
0,10,200000,0,Deepseek-Reasoner,0.0,1,February
0,10,200000,0,Deepseek-Reasoner,0.0,1,February
0,10,200000,0,Deepseek-Reasoner,0.0,1,February
0,10,200000,0,Deepseek-Reasoner,0.0,1,February
0,10,200000,0,Deepseek-Reasoner,0.0,1,February
0,10,200000,0,Deepseek-Reasoner,0.0,1,February
0,10,200000,0,Deepseek-Reasoner,0.0,1,February
0,10,200000,0,Deepseek-Reasoner,0.0,1,February
0,10,200000,0,Deepseek-Reasoner,0.0,1,February
0,10,200000,0,Deepseek-Reasoner,0.0,1,February
0,10,200000,0,Deepseek-Reasoner,0.0,1,February
0,10,200000,0,Deepseek-Reasoner,0.0,1,February
0,10,200000,0,Deepseek-Reasoner,0.0,1,February
0,10,200000,0,Deepseek-Reasoner,0.0,1,February
0,10,200000,0,Deepseek-Reasoner,0.0,1,February
0,10,200000,0,Deepseek-Reasoner,0.0,1,February
0,10,200000,0,Deepseek-Reasoner,0.0,1,February
0,10,200000,0,Deepseek-Reasoner,0.0,1,February
0,10,200000,0,Deepseek-Reasoner,0.0,1,February
0,10,200000,0,Deepseek-Reasoner,0.0,1,February
0,10,200000,0,Deepseek-Reasoner,0.0,1,February
0,10,200000,0,Deepseek-Reasoner,0.0,1,February
0,10,200000,0,Deepseek-Reasoner,0.0,1,February
0,10,200000,0,Deepseek-Reasoner,0.0,1,February
0,10,200000,0,Deepseek-Reasoner,0.0,1,February
0,10,200000,0,Deepseek-Reasoner,0.0,1,February
0,10,200000,0,Deepseek-Reasoner,0.0,1,February
0,10,200000,0,Deepseek-Reasoner,0.0,1,February
0,10,200000,0,Deepseek-Reasoner,0.0,1,February
0,10,200000,0,Deepseek-Reasoner,0.0,1,February
0,10,200000,0,Deepseek-Reasoner,0.0,1,February
0,10,200000,0,Deepseek-Reasoner,0.0,1,February
0,10,200000,0,Deepseek-Reasoner,0.0,1,February
0,10,200000,0,Deepseek-Reasoner,0.0,1,February
0,10,200000,0,Deepseek-Reasoner,0.0,1,February
0,10,200000,0,Deepseek-Reasoner,0.0,1,February
0,10,200000,0,Deepseek-Reasoner,0.0,1,February
0,10,200000,0,Deepseek-Reasoner,0.0,1,February
0,10,200000,0,Deepseek-Reasoner,0.0,1,February
0,10,200000,0,Deepseek-Reasoner,0.0,1,February
0,10,200000,0,Deepseek-Reasoner,0.0,1,February
0,10,200000,0,Deepseek-Reasoner,0.0,1,February
0,10,200000,0,Deepseek-Reasoner,0.0,1,February
0,10,200000,0,Deepseek-Reasoner,0.0,1,February
0,10,200000,0,Deepseek-Reasoner,0.0,1,February
0,10,200000,0,Deepseek-Reasoner,0.0,1,February
0,10,200000,0,Deepseek-Reasoner,0.0,1,February
0,10,200000,0,Deepseek-Reasoner,0.0,1,February
0,10,200000,0,Deepseek-Reasoner,0.0,1,February
0,10,200000,0,Deepseek-Reasoner,0.0,1,February
0,10,200000,0,Deepseek-Reasoner,0.0,1,February
0,10,200000,0,Deepseek-Reasoner,0.0,1,February
0,10,200000,0,Deepseek-Reasoner,0.0,1,February
0,10,200000,0,Deepseek-Reasoner,0.0,1,February
0,10,200000,0,Deepseek-Reasoner,0.0,1,February
0,10,200000,0,Deepseek-Reasoner,0.0,1,February
0,10,200000,0,Deepseek-Reasoner,0.0,1,February
0,10,200000,0,Deepseek-Reasoner,0.0,1,February
0,10,200000,0,Deepseek-Reasoner,0.0,1,February
0,10,200000,0,Deepseek-Reasoner,0.0,1,February
0,10,200000,0,Deepseek-Reasoner,0.0,1,February
0,10,200000,0,Deepseek-Reasoner,0.0,1,February
0,10,200000,0,Deepseek-Reasoner,0.0,1,February
0,10,200000,0,Deepseek-Reasoner,0.0,1,February
0,10,200000,0,Deepseek-Reasoner,0.0,1,February
0,10,200000,0,Deepseek-Reasoner,0.0,1,February
0,10,200000,0,Deepseek-Reasoner,0.0,1,February
0,10,200000,0,Deepseek-Reasoner,0.0,1,February
0,10,200000,0,Deepseek-Reasoner,0.0,1,February
0,10,200000,0,Deepseek-Reasoner,0.0,1,February
0,10,200000,0,Deepseek-Reasoner,0.0,1,February
0,10,200000,0,Deepseek-Reasoner,0.0,1,February
0,10,200000,0,Deepseek-Reasoner,0.0,1,February
0,10,200000,0,Deepseek-Reasoner,0.0,1,February
0,10,200000,0,Deepseek-Reasoner,0.0,1,February
0,10,200000,0,Deepseek-Reasoner,0.0,1,February
0,10,200000,0,Deepseek-Reasoner,0.0,1,February
0,10,200000,0,Deepseek-Reasoner,0.0,1,February
0,10,200000,0,Deepseek-Reasoner,0.0,1,February
0,10,200000,0,Deepseek-Reasoner,0.0,1,February
0,10,200000,0,Deepseek-Reasoner,0.0,1,February
0,10,200000,0,Deepseek-Reasoner,0.0,1,February
0,10,200000,0,Deepseek-Reasoner,0.0,1,February
0,10,200000,0,Deepseek-Reasoner,0.0,1,February
0,10,200000,0,Deepseek-Reasoner,0.0,1,February
0,10,200000,0,Deepseek-Reasoner,0.0,1,February
0,10,200000,0,Deepseek-Reasoner,0.0,1,February
0,1,20,493,Deepseek-Reasoner,0.0,1,March
0,1,20,493,Deepseek-Reasoner,0.0,1,March
0,1,20,493,Deepseek-Reasoner,0.0,1,March
0,1,20,493,Deepseek-Reasoner,0.0,1,March
0,1,20,493,Deepseek-Reasoner,0.0,1,March
1,1,20,493,Deepseek-Reasoner,0.05,1,March
0,1,20,493,Deepseek-Reasoner,0.0,1,March
0,1,20,493,Deepseek-Reasoner,0.0,1,March
0,1,20,493,Deepseek-Reasoner,0.0,1,March
0,1,20,493,Deepseek-Reasoner,0.0,1,March
0,1,20,493,Deepseek-Reasoner,0.0,1,March
0,1,20,493,Deepseek-Reasoner,0.0,1,March
0,1,20,493,Deepseek-Reasoner,0.0,1,March
0,1,20,493,Deepseek-Reasoner,0.0,1,March
0,1,20,493,Deepseek-Reasoner,0.0,1,March
0,1,20,493,Deepseek-Reasoner,0.0,1,March
0,1,20,493,Deepseek-Reasoner,0.0,1,March
0,1,20,493,Deepseek-Reasoner,0.0,1,March
0,1,20,493,Deepseek-Reasoner,0.0,1,March
0,1,20,493,Deepseek-Reasoner,0.0,1,March
0,1,20,493,Deepseek-Reasoner,0.0,1,March
0,1,20,493,Deepseek-Reasoner,0.0,1,March
0,1,20,493,Deepseek-Reasoner,0.0,1,March
0,1,20,493,Deepseek-Reasoner,0.0,1,March
0,1,20,493,Deepseek-Reasoner,0.0,1,March
0,1,20,493,Deepseek-Reasoner,0.0,1,March
0,1,20,493,Deepseek-Reasoner,0.0,1,March
0,1,20,493,Deepseek-Reasoner,0.0,1,March
0,1,20,493,Deepseek-Reasoner,0.0,1,March
0,1,20,493,Deepseek-Reasoner,0.0,1,March
0,1,20,493,Deepseek-Reasoner,0.0,1,March
0,1,20,493,Deepseek-Reasoner,0.0,1,March
0,1,20,493,Deepseek-Reasoner,0.0,1,March
0,1,20,493,Deepseek-Reasoner,0.0,1,March
0,1,20,493,Deepseek-Reasoner,0.0,1,March
0,1,20,493,Deepseek-Reasoner,0.0,1,March
0,1,20,493,Deepseek-Reasoner,0.0,1,March
0,1,20,493,Deepseek-Reasoner,0.0,1,March
0,1,20,493,Deepseek-Reasoner,0.0,1,March
0,1,20,493,Deepseek-Reasoner,0.0,1,March
0,1,20,493,Deepseek-Reasoner,0.0,1,March
0,1,20,493,Deepseek-Reasoner,0.0,1,March
0,1,20,493,Deepseek-Reasoner,0.0,1,March
0,1,20,493,Deepseek-Reasoner,0.0,1,March
0,1,20,493,Deepseek-Reasoner,0.0,1,March
0,1,20,493,Deepseek-Reasoner,0.0,1,March
0,1,20,493,Deepseek-Reasoner,0.0,1,March
1,1,20,493,Deepseek-Reasoner,0.05,1,March
0,1,20,493,Deepseek-Reasoner,0.0,1,March
0,1,20,493,Deepseek-Reasoner,0.0,1,March
0,2,200,493,Deepseek-Reasoner,0.0,1,March
0,2,200,493,Deepseek-Reasoner,0.0,1,March
0,2,200,493,Deepseek-Reasoner,0.0,1,March
0,2,200,493,Deepseek-Reasoner,0.0,1,March
0,2,200,493,Deepseek-Reasoner,0.0,1,March
0,2,200,493,Deepseek-Reasoner,0.0,1,March
0,2,200,493,Deepseek-Reasoner,0.0,1,March
0,2,200,493,Deepseek-Reasoner,0.0,1,March
0,2,200,493,Deepseek-Reasoner,0.0,1,March
0,2,200,493,Deepseek-Reasoner,0.0,1,March
0,2,200,493,Deepseek-Reasoner,0.0,1,March
0,2,200,493,Deepseek-Reasoner,0.0,1,March
0,2,200,493,Deepseek-Reasoner,0.0,1,March
0,2,200,493,Deepseek-Reasoner,0.0,1,March
0,2,200,493,Deepseek-Reasoner,0.0,1,March
0,2,200,493,Deepseek-Reasoner,0.0,1,March
0,2,200,493,Deepseek-Reasoner,0.0,1,March
0,2,200,493,Deepseek-Reasoner,0.0,1,March
0,2,200,493,Deepseek-Reasoner,0.0,1,March
0,2,200,493,Deepseek-Reasoner,0.0,1,March
0,2,200,493,Deepseek-Reasoner,0.0,1,March
0,2,200,493,Deepseek-Reasoner,0.0,1,March
0,2,200,493,Deepseek-Reasoner,0.0,1,March
0,2,200,493,Deepseek-Reasoner,0.0,1,March
0,2,200,493,Deepseek-Reasoner,0.0,1,March
0,2,200,493,Deepseek-Reasoner,0.0,1,March
0,2,200,493,Deepseek-Reasoner,0.0,1,March
0,2,200,493,Deepseek-Reasoner,0.0,1,March
0,2,200,493,Deepseek-Reasoner,0.0,1,March
0,2,200,493,Deepseek-Reasoner,0.0,1,March
0,2,200,493,Deepseek-Reasoner,0.0,1,March
0,2,200,493,Deepseek-Reasoner,0.0,1,March
0,2,200,493,Deepseek-Reasoner,0.0,1,March
0,2,200,493,Deepseek-Reasoner,0.0,1,March
0,2,200,493,Deepseek-Reasoner,0.0,1,March
0,2,200,493,Deepseek-Reasoner,0.0,1,March
0,2,200,493,Deepseek-Reasoner,0.0,1,March
0,2,200,493,Deepseek-Reasoner,0.0,1,March
0,2,200,493,Deepseek-Reasoner,0.0,1,March
0,2,200,493,Deepseek-Reasoner,0.0,1,March
0,2,200,493,Deepseek-Reasoner,0.0,1,March
0,2,200,493,Deepseek-Reasoner,0.0,1,March
0,2,200,493,Deepseek-Reasoner,0.0,1,March
0,2,200,493,Deepseek-Reasoner,0.0,1,March
0,2,200,493,Deepseek-Reasoner,0.0,1,March
0,2,200,493,Deepseek-Reasoner,0.0,1,March
0,2,200,493,Deepseek-Reasoner,0.0,1,March
0,2,200,493,Deepseek-Reasoner,0.0,1,March
0,2,200,493,Deepseek-Reasoner,0.0,1,March
0,2,200,493,Deepseek-Reasoner,0.0,1,March
0,3,2000,493,Deepseek-Reasoner,0.0,1,March
0,3,2000,493,Deepseek-Reasoner,0.0,1,March
0,3,2000,493,Deepseek-Reasoner,0.0,1,March
0,3,2000,493,Deepseek-Reasoner,0.0,1,March
0,3,2000,493,Deepseek-Reasoner,0.0,1,March
0,3,2000,493,Deepseek-Reasoner,0.0,1,March
0,3,2000,493,Deepseek-Reasoner,0.0,1,March
0,3,2000,493,Deepseek-Reasoner,0.0,1,March
0,3,2000,493,Deepseek-Reasoner,0.0,1,March
0,3,2000,493,Deepseek-Reasoner,0.0,1,March
0,3,2000,493,Deepseek-Reasoner,0.0,1,March
0,3,2000,493,Deepseek-Reasoner,0.0,1,March
0,3,2000,493,Deepseek-Reasoner,0.0,1,March
0,3,2000,493,Deepseek-Reasoner,0.0,1,March
0,3,2000,493,Deepseek-Reasoner,0.0,1,March
0,3,2000,493,Deepseek-Reasoner,0.0,1,March
0,3,2000,493,Deepseek-Reasoner,0.0,1,March
0,3,2000,493,Deepseek-Reasoner,0.0,1,March
0,3,2000,493,Deepseek-Reasoner,0.0,1,March
0,3,2000,493,Deepseek-Reasoner,0.0,1,March
0,3,2000,493,Deepseek-Reasoner,0.0,1,March
0,3,2000,493,Deepseek-Reasoner,0.0,1,March
0,3,2000,493,Deepseek-Reasoner,0.0,1,March
0,3,2000,493,Deepseek-Reasoner,0.0,1,March
0,3,2000,493,Deepseek-Reasoner,0.0,1,March
0,3,2000,493,Deepseek-Reasoner,0.0,1,March
0,3,2000,493,Deepseek-Reasoner,0.0,1,March
0,3,2000,493,Deepseek-Reasoner,0.0,1,March
0,3,2000,493,Deepseek-Reasoner,0.0,1,March
0,3,2000,493,Deepseek-Reasoner,0.0,1,March
0,3,2000,493,Deepseek-Reasoner,0.0,1,March
0,3,2000,493,Deepseek-Reasoner,0.0,1,March
0,3,2000,493,Deepseek-Reasoner,0.0,1,March
0,3,2000,493,Deepseek-Reasoner,0.0,1,March
0,3,2000,493,Deepseek-Reasoner,0.0,1,March
0,3,2000,493,Deepseek-Reasoner,0.0,1,March
0,3,2000,493,Deepseek-Reasoner,0.0,1,March
0,3,2000,493,Deepseek-Reasoner,0.0,1,March
0,3,2000,493,Deepseek-Reasoner,0.0,1,March
0,3,2000,493,Deepseek-Reasoner,0.0,1,March
0,3,2000,493,Deepseek-Reasoner,0.0,1,March
0,3,2000,493,Deepseek-Reasoner,0.0,1,March
0,3,2000,493,Deepseek-Reasoner,0.0,1,March
0,3,2000,493,Deepseek-Reasoner,0.0,1,March
0,3,2000,493,Deepseek-Reasoner,0.0,1,March
0,3,2000,493,Deepseek-Reasoner,0.0,1,March
0,3,2000,493,Deepseek-Reasoner,0.0,1,March
0,3,2000,493,Deepseek-Reasoner,0.0,1,March
0,3,2000,493,Deepseek-Reasoner,0.0,1,March
0,3,2000,493,Deepseek-Reasoner,0.0,1,March
0,4,20000,493,Deepseek-Reasoner,0.0,1,March
0,4,20000,493,Deepseek-Reasoner,0.0,1,March
0,4,20000,493,Deepseek-Reasoner,0.0,1,March
0,4,20000,493,Deepseek-Reasoner,0.0,1,March
0,4,20000,493,Deepseek-Reasoner,0.0,1,March
0,4,20000,493,Deepseek-Reasoner,0.0,1,March
0,4,20000,493,Deepseek-Reasoner,0.0,1,March
0,4,20000,493,Deepseek-Reasoner,0.0,1,March
0,4,20000,493,Deepseek-Reasoner,0.0,1,March
0,4,20000,493,Deepseek-Reasoner,0.0,1,March
0,4,20000,493,Deepseek-Reasoner,0.0,1,March
0,4,20000,493,Deepseek-Reasoner,0.0,1,March
0,4,20000,493,Deepseek-Reasoner,0.0,1,March
0,4,20000,493,Deepseek-Reasoner,0.0,1,March
0,4,20000,493,Deepseek-Reasoner,0.0,1,March
0,4,20000,493,Deepseek-Reasoner,0.0,1,March
0,4,20000,493,Deepseek-Reasoner,0.0,1,March
0,4,20000,493,Deepseek-Reasoner,0.0,1,March
0,4,20000,493,Deepseek-Reasoner,0.0,1,March
0,4,20000,493,Deepseek-Reasoner,0.0,1,March
0,4,20000,493,Deepseek-Reasoner,0.0,1,March
0,4,20000,493,Deepseek-Reasoner,0.0,1,March
0,4,20000,493,Deepseek-Reasoner,0.0,1,March
0,4,20000,493,Deepseek-Reasoner,0.0,1,March
0,4,20000,493,Deepseek-Reasoner,0.0,1,March
0,4,20000,493,Deepseek-Reasoner,0.0,1,March
0,4,20000,493,Deepseek-Reasoner,0.0,1,March
0,4,20000,493,Deepseek-Reasoner,0.0,1,March
0,4,20000,493,Deepseek-Reasoner,0.0,1,March
0,4,20000,493,Deepseek-Reasoner,0.0,1,March
0,4,20000,493,Deepseek-Reasoner,0.0,1,March
0,4,20000,493,Deepseek-Reasoner,0.0,1,March
0,4,20000,493,Deepseek-Reasoner,0.0,1,March
0,4,20000,493,Deepseek-Reasoner,0.0,1,March
0,4,20000,493,Deepseek-Reasoner,0.0,1,March
0,4,20000,493,Deepseek-Reasoner,0.0,1,March
0,4,20000,493,Deepseek-Reasoner,0.0,1,March
0,4,20000,493,Deepseek-Reasoner,0.0,1,March
0,4,20000,493,Deepseek-Reasoner,0.0,1,March
0,4,20000,493,Deepseek-Reasoner,0.0,1,March
0,4,20000,493,Deepseek-Reasoner,0.0,1,March
0,4,20000,493,Deepseek-Reasoner,0.0,1,March
0,4,20000,493,Deepseek-Reasoner,0.0,1,March
0,4,20000,493,Deepseek-Reasoner,0.0,1,March
0,4,20000,493,Deepseek-Reasoner,0.0,1,March
0,4,20000,493,Deepseek-Reasoner,0.0,1,March
0,4,20000,493,Deepseek-Reasoner,0.0,1,March
0,4,20000,493,Deepseek-Reasoner,0.0,1,March
0,4,20000,493,Deepseek-Reasoner,0.0,1,March
0,4,20000,493,Deepseek-Reasoner,0.0,1,March
0,5,200000,493,Deepseek-Reasoner,0.0,1,March
0,5,200000,493,Deepseek-Reasoner,0.0,1,March
0,5,200000,493,Deepseek-Reasoner,0.0,1,March
0,5,200000,493,Deepseek-Reasoner,0.0,1,March
0,5,200000,493,Deepseek-Reasoner,0.0,1,March
0,5,200000,493,Deepseek-Reasoner,0.0,1,March
0,5,200000,493,Deepseek-Reasoner,0.0,1,March
0,5,200000,493,Deepseek-Reasoner,0.0,1,March
0,5,200000,493,Deepseek-Reasoner,0.0,1,March
0,5,200000,493,Deepseek-Reasoner,0.0,1,March
0,5,200000,493,Deepseek-Reasoner,0.0,1,March
0,5,200000,493,Deepseek-Reasoner,0.0,1,March
0,5,200000,493,Deepseek-Reasoner,0.0,1,March
0,5,200000,493,Deepseek-Reasoner,0.0,1,March
0,5,200000,493,Deepseek-Reasoner,0.0,1,March
0,5,200000,493,Deepseek-Reasoner,0.0,1,March
0,5,200000,493,Deepseek-Reasoner,0.0,1,March
0,5,200000,493,Deepseek-Reasoner,0.0,1,March
0,5,200000,493,Deepseek-Reasoner,0.0,1,March
0,5,200000,493,Deepseek-Reasoner,0.0,1,March
0,5,200000,493,Deepseek-Reasoner,0.0,1,March
0,5,200000,493,Deepseek-Reasoner,0.0,1,March
0,5,200000,493,Deepseek-Reasoner,0.0,1,March
0,5,200000,493,Deepseek-Reasoner,0.0,1,March
0,5,200000,493,Deepseek-Reasoner,0.0,1,March
0,5,200000,493,Deepseek-Reasoner,0.0,1,March
0,5,200000,493,Deepseek-Reasoner,0.0,1,March
0,5,200000,493,Deepseek-Reasoner,0.0,1,March
0,5,200000,493,Deepseek-Reasoner,0.0,1,March
0,5,200000,493,Deepseek-Reasoner,0.0,1,March
0,5,200000,493,Deepseek-Reasoner,0.0,1,March
0,5,200000,493,Deepseek-Reasoner,0.0,1,March
0,5,200000,493,Deepseek-Reasoner,0.0,1,March
0,5,200000,493,Deepseek-Reasoner,0.0,1,March
0,5,200000,493,Deepseek-Reasoner,0.0,1,March
0,5,200000,493,Deepseek-Reasoner,0.0,1,March
0,5,200000,493,Deepseek-Reasoner,0.0,1,March
0,5,200000,493,Deepseek-Reasoner,0.0,1,March
0,5,200000,493,Deepseek-Reasoner,0.0,1,March
0,5,200000,493,Deepseek-Reasoner,0.0,1,March
0,5,200000,493,Deepseek-Reasoner,0.0,1,March
0,5,200000,493,Deepseek-Reasoner,0.0,1,March
0,5,200000,493,Deepseek-Reasoner,0.0,1,March
0,5,200000,493,Deepseek-Reasoner,0.0,1,March
0,5,200000,493,Deepseek-Reasoner,0.0,1,March
0,5,200000,493,Deepseek-Reasoner,0.0,1,March
0,5,200000,493,Deepseek-Reasoner,0.0,1,March
0,5,200000,493,Deepseek-Reasoner,0.0,1,March
0,5,200000,493,Deepseek-Reasoner,0.0,1,March
0,5,200000,493,Deepseek-Reasoner,0.0,1,March
0,6,20,0,Deepseek-Reasoner,0.0,1,March
0,6,20,0,Deepseek-Reasoner,0.0,1,March
0,6,20,0,Deepseek-Reasoner,0.0,1,March
0,6,20,0,Deepseek-Reasoner,0.0,1,March
0,6,20,0,Deepseek-Reasoner,0.0,1,March
0,6,20,0,Deepseek-Reasoner,0.0,1,March
0,6,20,0,Deepseek-Reasoner,0.0,1,March
0,6,20,0,Deepseek-Reasoner,0.0,1,March
0,6,20,0,Deepseek-Reasoner,0.0,1,March
0,6,20,0,Deepseek-Reasoner,0.0,1,March
0,6,20,0,Deepseek-Reasoner,0.0,1,March
0,6,20,0,Deepseek-Reasoner,0.0,1,March
0,6,20,0,Deepseek-Reasoner,0.0,1,March
0,6,20,0,Deepseek-Reasoner,0.0,1,March
0,6,20,0,Deepseek-Reasoner,0.0,1,March
0,6,20,0,Deepseek-Reasoner,0.0,1,March
0,6,20,0,Deepseek-Reasoner,0.0,1,March
0,6,20,0,Deepseek-Reasoner,0.0,1,March
0,6,20,0,Deepseek-Reasoner,0.0,1,March
0,6,20,0,Deepseek-Reasoner,0.0,1,March
0,6,20,0,Deepseek-Reasoner,0.0,1,March
0,6,20,0,Deepseek-Reasoner,0.0,1,March
0,6,20,0,Deepseek-Reasoner,0.0,1,March
0,6,20,0,Deepseek-Reasoner,0.0,1,March
0,6,20,0,Deepseek-Reasoner,0.0,1,March
0,6,20,0,Deepseek-Reasoner,0.0,1,March
0,6,20,0,Deepseek-Reasoner,0.0,1,March
0,6,20,0,Deepseek-Reasoner,0.0,1,March
0,6,20,0,Deepseek-Reasoner,0.0,1,March
0,6,20,0,Deepseek-Reasoner,0.0,1,March
1,6,20,0,Deepseek-Reasoner,0.05,1,March
0,6,20,0,Deepseek-Reasoner,0.0,1,March
0,6,20,0,Deepseek-Reasoner,0.0,1,March
0,6,20,0,Deepseek-Reasoner,0.0,1,March
0,6,20,0,Deepseek-Reasoner,0.0,1,March
0,6,20,0,Deepseek-Reasoner,0.0,1,March
0,6,20,0,Deepseek-Reasoner,0.0,1,March
0,6,20,0,Deepseek-Reasoner,0.0,1,March
0,6,20,0,Deepseek-Reasoner,0.0,1,March
0,6,20,0,Deepseek-Reasoner,0.0,1,March
0,6,20,0,Deepseek-Reasoner,0.0,1,March
0,6,20,0,Deepseek-Reasoner,0.0,1,March
0,6,20,0,Deepseek-Reasoner,0.0,1,March
0,6,20,0,Deepseek-Reasoner,0.0,1,March
0,6,20,0,Deepseek-Reasoner,0.0,1,March
0,6,20,0,Deepseek-Reasoner,0.0,1,March
0,6,20,0,Deepseek-Reasoner,0.0,1,March
0,6,20,0,Deepseek-Reasoner,0.0,1,March
0,6,20,0,Deepseek-Reasoner,0.0,1,March
0,6,20,0,Deepseek-Reasoner,0.0,1,March
0,7,200,0,Deepseek-Reasoner,0.0,1,March
0,7,200,0,Deepseek-Reasoner,0.0,1,March
0,7,200,0,Deepseek-Reasoner,0.0,1,March
0,7,200,0,Deepseek-Reasoner,0.0,1,March
0,7,200,0,Deepseek-Reasoner,0.0,1,March
0,7,200,0,Deepseek-Reasoner,0.0,1,March
0,7,200,0,Deepseek-Reasoner,0.0,1,March
0,7,200,0,Deepseek-Reasoner,0.0,1,March
0,7,200,0,Deepseek-Reasoner,0.0,1,March
0,7,200,0,Deepseek-Reasoner,0.0,1,March
0,7,200,0,Deepseek-Reasoner,0.0,1,March
0,7,200,0,Deepseek-Reasoner,0.0,1,March
0,7,200,0,Deepseek-Reasoner,0.0,1,March
0,7,200,0,Deepseek-Reasoner,0.0,1,March
0,7,200,0,Deepseek-Reasoner,0.0,1,March
0,7,200,0,Deepseek-Reasoner,0.0,1,March
0,7,200,0,Deepseek-Reasoner,0.0,1,March
0,7,200,0,Deepseek-Reasoner,0.0,1,March
0,7,200,0,Deepseek-Reasoner,0.0,1,March
0,7,200,0,Deepseek-Reasoner,0.0,1,March
0,7,200,0,Deepseek-Reasoner,0.0,1,March
0,7,200,0,Deepseek-Reasoner,0.0,1,March
0,7,200,0,Deepseek-Reasoner,0.0,1,March
0,7,200,0,Deepseek-Reasoner,0.0,1,March
0,7,200,0,Deepseek-Reasoner,0.0,1,March
0,7,200,0,Deepseek-Reasoner,0.0,1,March
0,7,200,0,Deepseek-Reasoner,0.0,1,March
0,7,200,0,Deepseek-Reasoner,0.0,1,March
0,7,200,0,Deepseek-Reasoner,0.0,1,March
0,7,200,0,Deepseek-Reasoner,0.0,1,March
0,7,200,0,Deepseek-Reasoner,0.0,1,March
0,7,200,0,Deepseek-Reasoner,0.0,1,March
0,7,200,0,Deepseek-Reasoner,0.0,1,March
0,7,200,0,Deepseek-Reasoner,0.0,1,March
0,7,200,0,Deepseek-Reasoner,0.0,1,March
0,7,200,0,Deepseek-Reasoner,0.0,1,March
0,7,200,0,Deepseek-Reasoner,0.0,1,March
0,7,200,0,Deepseek-Reasoner,0.0,1,March
0,7,200,0,Deepseek-Reasoner,0.0,1,March
0,7,200,0,Deepseek-Reasoner,0.0,1,March
0,7,200,0,Deepseek-Reasoner,0.0,1,March
0,7,200,0,Deepseek-Reasoner,0.0,1,March
0,7,200,0,Deepseek-Reasoner,0.0,1,March
0,7,200,0,Deepseek-Reasoner,0.0,1,March
0,7,200,0,Deepseek-Reasoner,0.0,1,March
0,7,200,0,Deepseek-Reasoner,0.0,1,March
0,7,200,0,Deepseek-Reasoner,0.0,1,March
0,7,200,0,Deepseek-Reasoner,0.0,1,March
0,7,200,0,Deepseek-Reasoner,0.0,1,March
0,7,200,0,Deepseek-Reasoner,0.0,1,March
0,8,2000,0,Deepseek-Reasoner,0.0,1,March
0,8,2000,0,Deepseek-Reasoner,0.0,1,March
0,8,2000,0,Deepseek-Reasoner,0.0,1,March
0,8,2000,0,Deepseek-Reasoner,0.0,1,March
0,8,2000,0,Deepseek-Reasoner,0.0,1,March
0,8,2000,0,Deepseek-Reasoner,0.0,1,March
0,8,2000,0,Deepseek-Reasoner,0.0,1,March
0,8,2000,0,Deepseek-Reasoner,0.0,1,March
0,8,2000,0,Deepseek-Reasoner,0.0,1,March
0,8,2000,0,Deepseek-Reasoner,0.0,1,March
0,8,2000,0,Deepseek-Reasoner,0.0,1,March
0,8,2000,0,Deepseek-Reasoner,0.0,1,March
0,8,2000,0,Deepseek-Reasoner,0.0,1,March
0,8,2000,0,Deepseek-Reasoner,0.0,1,March
0,8,2000,0,Deepseek-Reasoner,0.0,1,March
0,8,2000,0,Deepseek-Reasoner,0.0,1,March
0,8,2000,0,Deepseek-Reasoner,0.0,1,March
0,8,2000,0,Deepseek-Reasoner,0.0,1,March
0,8,2000,0,Deepseek-Reasoner,0.0,1,March
0,8,2000,0,Deepseek-Reasoner,0.0,1,March
0,8,2000,0,Deepseek-Reasoner,0.0,1,March
0,8,2000,0,Deepseek-Reasoner,0.0,1,March
0,8,2000,0,Deepseek-Reasoner,0.0,1,March
0,8,2000,0,Deepseek-Reasoner,0.0,1,March
0,8,2000,0,Deepseek-Reasoner,0.0,1,March
0,8,2000,0,Deepseek-Reasoner,0.0,1,March
0,8,2000,0,Deepseek-Reasoner,0.0,1,March
0,8,2000,0,Deepseek-Reasoner,0.0,1,March
0,8,2000,0,Deepseek-Reasoner,0.0,1,March
0,8,2000,0,Deepseek-Reasoner,0.0,1,March
0,8,2000,0,Deepseek-Reasoner,0.0,1,March
0,8,2000,0,Deepseek-Reasoner,0.0,1,March
0,8,2000,0,Deepseek-Reasoner,0.0,1,March
0,8,2000,0,Deepseek-Reasoner,0.0,1,March
0,8,2000,0,Deepseek-Reasoner,0.0,1,March
0,8,2000,0,Deepseek-Reasoner,0.0,1,March
0,8,2000,0,Deepseek-Reasoner,0.0,1,March
0,8,2000,0,Deepseek-Reasoner,0.0,1,March
0,8,2000,0,Deepseek-Reasoner,0.0,1,March
0,8,2000,0,Deepseek-Reasoner,0.0,1,March
0,8,2000,0,Deepseek-Reasoner,0.0,1,March
0,8,2000,0,Deepseek-Reasoner,0.0,1,March
0,8,2000,0,Deepseek-Reasoner,0.0,1,March
0,8,2000,0,Deepseek-Reasoner,0.0,1,March
0,8,2000,0,Deepseek-Reasoner,0.0,1,March
0,8,2000,0,Deepseek-Reasoner,0.0,1,March
0,8,2000,0,Deepseek-Reasoner,0.0,1,March
0,8,2000,0,Deepseek-Reasoner,0.0,1,March
0,8,2000,0,Deepseek-Reasoner,0.0,1,March
