Proposal,ID,Stakes,Wealth,Model,Proportion,Temperature,Month,Framing,Human_Emphasis
1,10,200000,0,Gemini-1.5-Pro,5e-06,1,March,2,0
1,10,200000,0,Gemini-1.5-Pro,5e-06,1,March,2,0
1,10,200000,0,Gemini-1.5-Pro,5e-06,1,March,2,0
1,10,200000,0,Gemini-1.5-Pro,5e-06,1,March,2,0
1,10,200000,0,Gemini-1.5-Pro,5e-06,1,March,2,0
1,10,200000,0,Gemini-1.5-Pro,5e-06,1,March,2,0
1,10,200000,0,Gemini-1.5-Pro,5e-06,1,March,2,0
1,10,200000,0,Gemini-1.5-Pro,5e-06,1,March,2,0
1,10,200000,0,Gemini-1.5-Pro,5e-06,1,March,2,0
1,10,200000,0,Gemini-1.5-Pro,5e-06,1,March,2,0
1,10,200000,0,Gemini-1.5-Pro,5e-06,1,March,2,0
1,10,200000,0,Gemini-1.5-Pro,5e-06,1,March,2,0
1,10,200000,0,Gemini-1.5-Pro,5e-06,1,March,2,0
1,10,200000,0,Gemini-1.5-Pro,5e-06,1,March,2,0
1,10,200000,0,Gemini-1.5-Pro,5e-06,1,March,2,0
1,10,200000,0,Gemini-1.5-Pro,5e-06,1,March,2,0
1,10,200000,0,Gemini-1.5-Pro,5e-06,1,March,2,0
1,10,200000,0,Gemini-1.5-Pro,5e-06,1,March,2,0
1,10,200000,0,Gemini-1.5-Pro,5e-06,1,March,2,0
1,10,200000,0,Gemini-1.5-Pro,5e-06,1,March,2,0
1,10,200000,0,Gemini-1.5-Pro,5e-06,1,March,2,0
1,10,200000,0,Gemini-1.5-Pro,5e-06,1,March,2,0
1,10,200000,0,Gemini-1.5-Pro,5e-06,1,March,2,0
1,10,200000,0,Gemini-1.5-Pro,5e-06,1,March,2,0
1,10,200000,0,Gemini-1.5-Pro,5e-06,1,March,2,0
1,10,200000,0,Gemini-1.5-Pro,5e-06,1,March,2,0
1,10,200000,0,Gemini-1.5-Pro,5e-06,1,March,2,0
1,10,200000,0,Gemini-1.5-Pro,5e-06,1,March,2,0
1,10,200000,0,Gemini-1.5-Pro,5e-06,1,March,2,0
1,10,200000,0,Gemini-1.5-Pro,5e-06,1,March,2,0
1,10,200000,0,Gemini-1.5-Pro,5e-06,1,March,2,0
1,10,200000,0,Gemini-1.5-Pro,5e-06,1,March,2,0
1,10,200000,0,Gemini-1.5-Pro,5e-06,1,March,2,0
1,10,200000,0,Gemini-1.5-Pro,5e-06,1,March,2,0
1,10,200000,0,Gemini-1.5-Pro,5e-06,1,March,2,0
1,10,200000,0,Gemini-1.5-Pro,5e-06,1,March,2,0
1,10,200000,0,Gemini-1.5-Pro,5e-06,1,March,2,0
1,10,200000,0,Gemini-1.5-Pro,5e-06,1,March,2,0
1,10,200000,0,Gemini-1.5-Pro,5e-06,1,March,2,0
1,10,200000,0,Gemini-1.5-Pro,5e-06,1,March,2,0
1,10,200000,0,Gemini-1.5-Pro,5e-06,1,March,2,0
1,10,200000,0,Gemini-1.5-Pro,5e-06,1,March,2,0
1,10,200000,0,Gemini-1.5-Pro,5e-06,1,March,2,0
1,10,200000,0,Gemini-1.5-Pro,5e-06,1,March,2,0
1,10,200000,0,Gemini-1.5-Pro,5e-06,1,March,2,0
1,10,200000,0,Gemini-1.5-Pro,5e-06,1,March,2,0
1,10,200000,0,Gemini-1.5-Pro,5e-06,1,March,2,0
1,10,200000,0,Gemini-1.5-Pro,5e-06,1,March,2,0
1,10,200000,0,Gemini-1.5-Pro,5e-06,1,March,2,0
1,10,200000,0,Gemini-1.5-Pro,5e-06,1,March,2,0
1,10,200000,0,Gemini-1.5-Pro,5e-06,1,March,2,0
1,10,200000,0,Gemini-1.5-Pro,5e-06,1,March,2,0
1,10,200000,0,Gemini-1.5-Pro,5e-06,1,March,2,0
1,10,200000,0,Gemini-1.5-Pro,5e-06,1,March,2,0
1,10,200000,0,Gemini-1.5-Pro,5e-06,1,March,2,0
1,10,200000,0,Gemini-1.5-Pro,5e-06,1,March,2,0
1,10,200000,0,Gemini-1.5-Pro,5e-06,1,March,2,0
1,10,200000,0,Gemini-1.5-Pro,5e-06,1,March,2,0
1,10,200000,0,Gemini-1.5-Pro,5e-06,1,March,2,0
1,10,200000,0,Gemini-1.5-Pro,5e-06,1,March,2,0
1,10,200000,0,Gemini-1.5-Pro,5e-06,1,March,2,0
1,10,200000,0,Gemini-1.5-Pro,5e-06,1,March,2,0
1,10,200000,0,Gemini-1.5-Pro,5e-06,1,March,2,0
1,10,200000,0,Gemini-1.5-Pro,5e-06,1,March,2,0
1,10,200000,0,Gemini-1.5-Pro,5e-06,1,March,2,0
1,10,200000,0,Gemini-1.5-Pro,5e-06,1,March,2,0
1,10,200000,0,Gemini-1.5-Pro,5e-06,1,March,2,0
1,10,200000,0,Gemini-1.5-Pro,5e-06,1,March,2,0
1,10,200000,0,Gemini-1.5-Pro,5e-06,1,March,2,0
1,10,200000,0,Gemini-1.5-Pro,5e-06,1,March,2,0
1,10,200000,0,Gemini-1.5-Pro,5e-06,1,March,2,0
1,10,200000,0,Gemini-1.5-Pro,5e-06,1,March,2,0
1,10,200000,0,Gemini-1.5-Pro,5e-06,1,March,2,0
1,10,200000,0,Gemini-1.5-Pro,5e-06,1,March,2,0
1,10,200000,0,Gemini-1.5-Pro,5e-06,1,March,2,0
1,10,200000,0,Gemini-1.5-Pro,5e-06,1,March,2,0
1,10,200000,0,Gemini-1.5-Pro,5e-06,1,March,2,0
1,10,200000,0,Gemini-1.5-Pro,5e-06,1,March,2,0
1,10,200000,0,Gemini-1.5-Pro,5e-06,1,March,2,0
1,10,200000,0,Gemini-1.5-Pro,5e-06,1,March,2,0
1,10,200000,0,Gemini-1.5-Pro,5e-06,1,March,2,0
1,10,200000,0,Gemini-1.5-Pro,5e-06,1,March,2,0
1,10,200000,0,Gemini-1.5-Pro,5e-06,1,March,2,0
1,10,200000,0,Gemini-1.5-Pro,5e-06,1,March,2,0
1,10,200000,0,Gemini-1.5-Pro,5e-06,1,March,2,0
1,10,200000,0,Gemini-1.5-Pro,5e-06,1,March,2,0
1,10,200000,0,Gemini-1.5-Pro,5e-06,1,March,2,0
1,10,200000,0,Gemini-1.5-Pro,5e-06,1,March,2,0
1,10,200000,0,Gemini-1.5-Pro,5e-06,1,March,2,0
1,10,200000,0,Gemini-1.5-Pro,5e-06,1,March,2,0
1,10,200000,0,Gemini-1.5-Pro,5e-06,1,March,2,0
1,10,200000,0,Gemini-1.5-Pro,5e-06,1,March,2,0
1,10,200000,0,Gemini-1.5-Pro,5e-06,1,March,2,0
1,10,200000,0,Gemini-1.5-Pro,5e-06,1,March,2,0
1,10,200000,0,Gemini-1.5-Pro,5e-06,1,March,2,0
1,10,200000,0,Gemini-1.5-Pro,5e-06,1,March,2,0
1,10,200000,0,Gemini-1.5-Pro,5e-06,1,March,2,0
1,10,200000,0,Gemini-1.5-Pro,5e-06,1,March,2,0
1,10,200000,0,Gemini-1.5-Pro,5e-06,1,March,2,0
1,10,200000,0,Gemini-1.5-Pro,5e-06,1,March,2,0
1,10,200000,0,Gemini-1.5-Pro,5e-06,1,March,2,0
1,10,200000,0,Gemini-1.5-Pro,5e-06,1,March,2,0
1,10,200000,0,Gemini-1.5-Pro,5e-06,1,March,2,0
1,10,200000,0,Gemini-1.5-Pro,5e-06,1,March,2,0
1,10,200000,0,Gemini-1.5-Pro,5e-06,1,March,2,0
1,10,200000,0,Gemini-1.5-Pro,5e-06,1,March,2,0
1,10,200000,0,Gemini-1.5-Pro,5e-06,1,March,2,0
1,10,200000,0,Gemini-1.5-Pro,5e-06,1,March,2,0
1,10,200000,0,Gemini-1.5-Pro,5e-06,1,March,2,0
1,10,200000,0,Gemini-1.5-Pro,5e-06,1,March,2,0
1,10,200000,0,Gemini-1.5-Pro,5e-06,1,March,2,0
1,10,200000,0,Gemini-1.5-Pro,5e-06,1,March,2,0
1,10,200000,0,Gemini-1.5-Pro,5e-06,1,March,2,0
1,10,200000,0,Gemini-1.5-Pro,5e-06,1,March,2,0
1,10,200000,0,Gemini-1.5-Pro,5e-06,1,March,2,0
1,10,200000,0,Gemini-1.5-Pro,5e-06,1,March,2,0
1,10,200000,0,Gemini-1.5-Pro,5e-06,1,March,2,0
1,10,200000,0,Gemini-1.5-Pro,5e-06,1,March,2,0
1,10,200000,0,Gemini-1.5-Pro,5e-06,1,March,2,0
1,10,200000,0,Gemini-1.5-Pro,5e-06,1,March,2,0
1,10,200000,0,Gemini-1.5-Pro,5e-06,1,March,2,0
1,10,200000,0,Gemini-1.5-Pro,5e-06,1,March,2,0
1,10,200000,0,Gemini-1.5-Pro,5e-06,1,March,2,0
1,10,200000,0,Gemini-1.5-Pro,5e-06,1,March,2,0
1,10,200000,0,Gemini-1.5-Pro,5e-06,1,March,2,0
1,10,200000,0,Gemini-1.5-Pro,5e-06,1,March,2,0
1,10,200000,0,Gemini-1.5-Pro,5e-06,1,March,2,0
1,10,200000,0,Gemini-1.5-Pro,5e-06,1,March,2,0
1,10,200000,0,Gemini-1.5-Pro,5e-06,1,March,2,0
1,10,200000,0,Gemini-1.5-Pro,5e-06,1,March,2,0
1,10,200000,0,Gemini-1.5-Pro,5e-06,1,March,2,0
1,10,200000,0,Gemini-1.5-Pro,5e-06,1,March,2,0
1,10,200000,0,Gemini-1.5-Pro,5e-06,1,March,2,0
1,10,200000,0,Gemini-1.5-Pro,5e-06,1,March,2,0
1,10,200000,0,Gemini-1.5-Pro,5e-06,1,March,2,0
1,10,200000,0,Gemini-1.5-Pro,5e-06,1,March,2,0
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
2,1,20,493,Gemini-1.5-Pro,0.1,1,March,2,1
30,2,200,493,Gemini-1.5-Pro,0.15,1,March,2,1
2,2,200,493,Gemini-1.5-Pro,0.01,1,March,2,1
30,2,200,493,Gemini-1.5-Pro,0.15,1,March,2,1
30,2,200,493,Gemini-1.5-Pro,0.15,1,March,2,1
30,2,200,493,Gemini-1.5-Pro,0.15,1,March,2,1
30,2,200,493,Gemini-1.5-Pro,0.15,1,March,2,1
30,2,200,493,Gemini-1.5-Pro,0.15,1,March,2,1
30,2,200,493,Gemini-1.5-Pro,0.15,1,March,2,1
2,2,200,493,Gemini-1.5-Pro,0.01,1,March,2,1
30,2,200,493,Gemini-1.5-Pro,0.15,1,March,2,1
30,2,200,493,Gemini-1.5-Pro,0.15,1,March,2,1
30,2,200,493,Gemini-1.5-Pro,0.15,1,March,2,1
30,2,200,493,Gemini-1.5-Pro,0.15,1,March,2,1
30,2,200,493,Gemini-1.5-Pro,0.15,1,March,2,1
30,2,200,493,Gemini-1.5-Pro,0.15,1,March,2,1
30,2,200,493,Gemini-1.5-Pro,0.15,1,March,2,1
30,2,200,493,Gemini-1.5-Pro,0.15,1,March,2,1
30,2,200,493,Gemini-1.5-Pro,0.15,1,March,2,1
30,2,200,493,Gemini-1.5-Pro,0.15,1,March,2,1
2,2,200,493,Gemini-1.5-Pro,0.01,1,March,2,1
20,2,200,493,Gemini-1.5-Pro,0.1,1,March,2,1
30,2,200,493,Gemini-1.5-Pro,0.15,1,March,2,1
30,2,200,493,Gemini-1.5-Pro,0.15,1,March,2,1
30,2,200,493,Gemini-1.5-Pro,0.15,1,March,2,1
30,2,200,493,Gemini-1.5-Pro,0.15,1,March,2,1
30,2,200,493,Gemini-1.5-Pro,0.15,1,March,2,1
30,2,200,493,Gemini-1.5-Pro,0.15,1,March,2,1
30,2,200,493,Gemini-1.5-Pro,0.15,1,March,2,1
30,2,200,493,Gemini-1.5-Pro,0.15,1,March,2,1
20,2,200,493,Gemini-1.5-Pro,0.1,1,March,2,1
30,2,200,493,Gemini-1.5-Pro,0.15,1,March,2,1
30,2,200,493,Gemini-1.5-Pro,0.15,1,March,2,1
30,2,200,493,Gemini-1.5-Pro,0.15,1,March,2,1
30,2,200,493,Gemini-1.5-Pro,0.15,1,March,2,1
30,2,200,493,Gemini-1.5-Pro,0.15,1,March,2,1
30,2,200,493,Gemini-1.5-Pro,0.15,1,March,2,1
30,2,200,493,Gemini-1.5-Pro,0.15,1,March,2,1
30,2,200,493,Gemini-1.5-Pro,0.15,1,March,2,1
30,2,200,493,Gemini-1.5-Pro,0.15,1,March,2,1
30,2,200,493,Gemini-1.5-Pro,0.15,1,March,2,1
30,2,200,493,Gemini-1.5-Pro,0.15,1,March,2,1
30,2,200,493,Gemini-1.5-Pro,0.15,1,March,2,1
30,2,200,493,Gemini-1.5-Pro,0.15,1,March,2,1
30,2,200,493,Gemini-1.5-Pro,0.15,1,March,2,1
20,2,200,493,Gemini-1.5-Pro,0.1,1,March,2,1
30,2,200,493,Gemini-1.5-Pro,0.15,1,March,2,1
30,2,200,493,Gemini-1.5-Pro,0.15,1,March,2,1
30,2,200,493,Gemini-1.5-Pro,0.15,1,March,2,1
30,2,200,493,Gemini-1.5-Pro,0.15,1,March,2,1
30,2,200,493,Gemini-1.5-Pro,0.15,1,March,2,1
30,2,200,493,Gemini-1.5-Pro,0.15,1,March,2,1
30,2,200,493,Gemini-1.5-Pro,0.15,1,March,2,1
30,2,200,493,Gemini-1.5-Pro,0.15,1,March,2,1
30,2,200,493,Gemini-1.5-Pro,0.15,1,March,2,1
30,2,200,493,Gemini-1.5-Pro,0.15,1,March,2,1
30,2,200,493,Gemini-1.5-Pro,0.15,1,March,2,1
30,2,200,493,Gemini-1.5-Pro,0.15,1,March,2,1
30,2,200,493,Gemini-1.5-Pro,0.15,1,March,2,1
30,2,200,493,Gemini-1.5-Pro,0.15,1,March,2,1
30,2,200,493,Gemini-1.5-Pro,0.15,1,March,2,1
30,2,200,493,Gemini-1.5-Pro,0.15,1,March,2,1
2,2,200,493,Gemini-1.5-Pro,0.01,1,March,2,1
30,2,200,493,Gemini-1.5-Pro,0.15,1,March,2,1
30,2,200,493,Gemini-1.5-Pro,0.15,1,March,2,1
30,2,200,493,Gemini-1.5-Pro,0.15,1,March,2,1
30,2,200,493,Gemini-1.5-Pro,0.15,1,March,2,1
30,2,200,493,Gemini-1.5-Pro,0.15,1,March,2,1
30,2,200,493,Gemini-1.5-Pro,0.15,1,March,2,1
30,2,200,493,Gemini-1.5-Pro,0.15,1,March,2,1
30,2,200,493,Gemini-1.5-Pro,0.15,1,March,2,1
30,2,200,493,Gemini-1.5-Pro,0.15,1,March,2,1
30,2,200,493,Gemini-1.5-Pro,0.15,1,March,2,1
30,2,200,493,Gemini-1.5-Pro,0.15,1,March,2,1
30,2,200,493,Gemini-1.5-Pro,0.15,1,March,2,1
30,2,200,493,Gemini-1.5-Pro,0.15,1,March,2,1
30,2,200,493,Gemini-1.5-Pro,0.15,1,March,2,1
30,2,200,493,Gemini-1.5-Pro,0.15,1,March,2,1
2,2,200,493,Gemini-1.5-Pro,0.01,1,March,2,1
30,2,200,493,Gemini-1.5-Pro,0.15,1,March,2,1
30,2,200,493,Gemini-1.5-Pro,0.15,1,March,2,1
30,2,200,493,Gemini-1.5-Pro,0.15,1,March,2,1
30,2,200,493,Gemini-1.5-Pro,0.15,1,March,2,1
30,2,200,493,Gemini-1.5-Pro,0.15,1,March,2,1
20,2,200,493,Gemini-1.5-Pro,0.1,1,March,2,1
30,2,200,493,Gemini-1.5-Pro,0.15,1,March,2,1
30,2,200,493,Gemini-1.5-Pro,0.15,1,March,2,1
30,2,200,493,Gemini-1.5-Pro,0.15,1,March,2,1
30,2,200,493,Gemini-1.5-Pro,0.15,1,March,2,1
20,2,200,493,Gemini-1.5-Pro,0.1,1,March,2,1
30,2,200,493,Gemini-1.5-Pro,0.15,1,March,2,1
30,2,200,493,Gemini-1.5-Pro,0.15,1,March,2,1
30,2,200,493,Gemini-1.5-Pro,0.15,1,March,2,1
30,2,200,493,Gemini-1.5-Pro,0.15,1,March,2,1
30,2,200,493,Gemini-1.5-Pro,0.15,1,March,2,1
30,2,200,493,Gemini-1.5-Pro,0.15,1,March,2,1
30,2,200,493,Gemini-1.5-Pro,0.15,1,March,2,1
30,2,200,493,Gemini-1.5-Pro,0.15,1,March,2,1
30,2,200,493,Gemini-1.5-Pro,0.15,1,March,2,1
30,2,200,493,Gemini-1.5-Pro,0.15,1,March,2,1
30,2,200,493,Gemini-1.5-Pro,0.15,1,March,2,1
30,2,200,493,Gemini-1.5-Pro,0.15,1,March,2,1
30,2,200,493,Gemini-1.5-Pro,0.15,1,March,2,1
30,2,200,493,Gemini-1.5-Pro,0.15,1,March,2,1
30,2,200,493,Gemini-1.5-Pro,0.15,1,March,2,1
30,2,200,493,Gemini-1.5-Pro,0.15,1,March,2,1
30,2,200,493,Gemini-1.5-Pro,0.15,1,March,2,1
30,2,200,493,Gemini-1.5-Pro,0.15,1,March,2,1
20,2,200,493,Gemini-1.5-Pro,0.1,1,March,2,1
30,2,200,493,Gemini-1.5-Pro,0.15,1,March,2,1
30,2,200,493,Gemini-1.5-Pro,0.15,1,March,2,1
30,2,200,493,Gemini-1.5-Pro,0.15,1,March,2,1
2,2,200,493,Gemini-1.5-Pro,0.01,1,March,2,1
30,2,200,493,Gemini-1.5-Pro,0.15,1,March,2,1
30,2,200,493,Gemini-1.5-Pro,0.15,1,March,2,1
30,2,200,493,Gemini-1.5-Pro,0.15,1,March,2,1
20,2,200,493,Gemini-1.5-Pro,0.1,1,March,2,1
30,2,200,493,Gemini-1.5-Pro,0.15,1,March,2,1
30,2,200,493,Gemini-1.5-Pro,0.15,1,March,2,1
2,2,200,493,Gemini-1.5-Pro,0.01,1,March,2,1
30,2,200,493,Gemini-1.5-Pro,0.15,1,March,2,1
30,2,200,493,Gemini-1.5-Pro,0.15,1,March,2,1
30,2,200,493,Gemini-1.5-Pro,0.15,1,March,2,1
30,2,200,493,Gemini-1.5-Pro,0.15,1,March,2,1
30,2,200,493,Gemini-1.5-Pro,0.15,1,March,2,1
30,2,200,493,Gemini-1.5-Pro,0.15,1,March,2,1
30,2,200,493,Gemini-1.5-Pro,0.15,1,March,2,1
20,2,200,493,Gemini-1.5-Pro,0.1,1,March,2,1
30,2,200,493,Gemini-1.5-Pro,0.15,1,March,2,1
